Word,tfidf
مانکن,0.0
کز,1.0257408690029203e-05
گوشه,0.0
دیکشنری,5.128704345014602e-06
دایره,1.5386113035043807e-05
لغات,5.128704345014602e-06
کنین,0.0
خوار,0.0
نشم,0.0
😩,6.948141166410166e-05
آقا,0.0
خوایم,1.3896282332820331e-05
ساعت,0.0
بیولوژیکی,1.3896282332820331e-05
بدنمون,2.0514817380058407e-05
بفهمونیم,5.128704345014602e-06
عصر,0.0
دپ,5.128704345014602e-06
نزن,0.0
نمی,0.0
دونم,0.0
سوسکه,1.3896282332820331e-05
انقدر,0.0
سریع,0.0
میدوئه،بابا,1.3896282332820331e-05
آخرش,0.0
مرگه,1.3896282332820331e-05
ایه,3.5900930415102214e-05
ش,0.0
ترس,0.0
ايران,0.0
هيچ,0.0
مسئولي,1.3896282332820331e-05
كنار,0.0
نميشه،,2.7792564665640662e-05
بلكه,1.0257408690029203e-05
پستي,1.3896282332820331e-05
پستِ,2.7792564665640662e-05
ديگه,0.0
منتقل,0.0
‏یسری,2.7792564665640662e-05
دوربین,0.0
صداسیما,0.0
مصاحبه,0.0
میکردم,0.0
پرسید,0.0
منتظر,0.0
هستی,0.0
مردم,0.0
اقایی,5.128704345014602e-06
بهرام,1.0257408690029203e-05
شفیع,1.3896282332820331e-05
نمیدونم,0.0
کردنم,0.0
گونی,0.0
مامانم,0.0
بافتن,1.0257408690029203e-05
شال‌,1.3896282332820331e-05
کلاه,0.0
رسیده,0.0
استدعا,5.128704345014602e-06
اگر,0.0
کودکان,0.0
عیدی,0.0
بدید،,1.0257408690029203e-05
وجه,0.0
نقد,0.0
بپردازید,1.3896282332820331e-05
هدیه,0.0
..,0.0
کام,0.0
زبون‌بسته‌ها,5.128704345014602e-06
تلخ,0.0
می‌کنه,0.0
لحظه,0.0
پیرترین,2.7792564665640662e-05
سنى,5.5585129331281325e-05
هستید,0.0
بودید,0.0
جوانترین,2.7792564665640662e-05
ابد,0.0
خواهید,0.0
لذت,0.0
ببرید,0.0
…,0.0
پیام,0.0
[,0.0
نکردن,0.0
دَر،,1.3896282332820331e-05
بهتر,0.0
بازکردنه,1.3896282332820331e-05
],0.0
میکنم,0.0
دَرو,1.3896282332820331e-05
مهمونا,0.0
نمی‌کنم,0.0
کنترل,0.0
سرعت,0.0
میبینید,0.0
دستتون,0.0
دماغتون,0.0
میارید؟,0.0
‏بابا,2.0514817380058407e-05
خیالمونم,1.3896282332820331e-05
نوروز,0.0
سرسبز,5.128704345014602e-06
باشه.انقد,1.3896282332820331e-05
پارکا,5.128704345014602e-06
کود,1.0257408690029203e-05
دادین,5.128704345014602e-06
مملکتو,1.3896282332820331e-05
گه,0.0
برداشته,0.0
بیایید,0.0
جلوگیری,0.0
مرگ,0.0
میر,0.0
ماهی,0.0
قرمز،,1.0257408690029203e-05
خرید,0.0
آنها,0.0
خودداری,5.128704345014602e-06
هیچکس,0.0
دیگر,0.0
پرورش,0.0
ندهد,4.1688846998461e-05
جانور,4.1688846998461e-05
منقرض,0.0
گردد,1.3896282332820331e-05
یکى,8.3377693996922e-05
ازم,0.0
خواستگارى,2.7792564665640662e-05
رفت،,0.0
شتر,0.0
شوخى,1.3896282332820331e-05
عجبا؛,1.3896282332820331e-05
اندفعه,1.3896282332820331e-05
شماره,0.0
عاقد,1.0257408690029203e-05
گذاشتم,0.0
جیبم،,1.3896282332820331e-05
حرف,0.0
بزنین,0.0
میارم,0.0
روغن,0.0
مار,0.0
مو,0.0
لالا,5.128704345014602e-06
لند,1.3896282332820331e-05
مگه,0.0
شيراز,5.128704345014602e-06
نيست؟؟,1.3896282332820331e-05
‏بابام,0.0
دهنم,0.0
بو,0.0
کشید,0.0
خوردم,0.0
دهنت,0.0
بوی,0.0
سیگار,0.0
میده؟,0.0
‏رفیقای,1.3896282332820331e-05
دبستان,0.0
اونجاش,0.0
14,0.0
میبینیشون,5.128704345014602e-06
میفهمی,5.641574779516062e-05
3-4,2.7792564665640662e-05
ساله,0.0
تیشرت,2.0514817380058407e-05
پوشیدن,0.0
سرتو,0.0
میکنی,0.0
آستینت,1.3896282332820331e-05
‏خوابگاه,1.3896282332820331e-05
اتاق,0.0
4,0.0
نفری,0.0
نکنین,0.0
میخوام,0.0
لباسمو,5.128704345014602e-06
عوض,0.0
حریم,1.0257408690029203e-05
امنتو,1.3896282332820331e-05
میساختی,1.3896282332820331e-05
بدبختی,0.0
زیر,0.0
میزمو,1.3896282332820331e-05
تمیز,0.0
ببرم,0.0
نشونشون,1.0257408690029203e-05
بدم,0.0
بالای,0.0
۸۰,0.0
میلیون,0.0
تومن,0.0
نشستی,0.0
مزاحم,0.0
نشو,0.0
میگیم,0.0
میخوانت,1.3896282332820331e-05
تبلیغات,0.0
خوشمزگی,1.3896282332820331e-05
غذاها,0.0
روغنشونه،,1.3896282332820331e-05
خوش,0.0
تیپی,2.7792564665640662e-05
آدما,0.0
شامپوشون،,1.3896282332820331e-05
نوع,0.0
پفکشون،,1.3896282332820331e-05
پالم,1.3896282332820331e-05
وجود,0.0
باور,0.0
تظاهر,0.0
نفرت,1.5386113035043807e-05
سیزده,0.0
بدر,0.0
نشونه,1.5386113035043807e-05
کول,1.0257408690029203e-05
خاص,0.0
نیست؛,0.0
افسردگی,0.0
ضد,0.0
بودنه,0.0
خسته,0.0
شدم,0.0
نیم,0.0
استراحت,0.0
ندادم؟,1.3896282332820331e-05
پيشرفت,2.7792564665640662e-05
مثبتى,1.3896282332820331e-05
استيج,2.7792564665640662e-05
نسبت,0.0
شركت,1.0257408690029203e-05
كننده,1.0257408690029203e-05
تونن,0.0
اينستاگرام,2.0514817380058407e-05
لايو,2.7792564665640662e-05
آپديت,1.0257408690029203e-05
اينستاگرامه,1.3896282332820331e-05
هيچى,8.3377693996922e-05
‏مو,1.3896282332820331e-05
فکر,0.0
میکُنُم,1.3896282332820331e-05
دِرِجه,1.3896282332820331e-05
نباد,1.3896282332820331e-05
دُشته,1.3896282332820331e-05
نام,0.0
رضا,0.0
روحانى,2.7792564665640662e-05
هرجا,0.0
ميره,0.0
خودشو,0.0
معرفى,2.7792564665640662e-05
كنه,0.0
ميگه,0.0
ساخته,0.0
استاد,0.0
انوشيروان,1.3896282332820331e-05
هستم,0.0
^_^,0.00011117025866256265
شبکه,0.0
سه,0.0
سامان,5.128704345014602e-06
گلریز,5.128704345014602e-06
دنت,1.5386113035043807e-05
میکرد.توهمه,1.3896282332820331e-05
میریخت,0.0
بارم,0.0
آبگوشت,0.0
پخت,5.5585129331281325e-05
‏ولي,1.5386113035043807e-05
جالبه,0.0
بدونيد,4.1688846998461e-05
وقتي,0.0
عاشق,0.0
دهن,0.0
دوستاي,5.128704345014602e-06
صميميشون,1.3896282332820331e-05
سرويس,1.3896282332820331e-05
),0.0
کنکور,0.0
ریده,0.0
ِ,2.0514817380058407e-05
داداشم,0.0
بود،,0.0
هعی,5.128704345014602e-06
اهمال,2.7792564665640662e-05
کردی،اهمال,1.3896282332820331e-05
کردی،بعدش,1.3896282332820331e-05
چی؟,0.0
گوشم,0.0
يكى,0.0
سكانس,1.3896282332820331e-05
سريال,5.128704345014602e-06
یبار,0.0
مدرسه,0.0
شورای,0.0
دانش,0.0
اموزی,1.3896282332820331e-05
کاندید,6.154445214017523e-05
صف,0.0
دخترانه,5.128704345014602e-06
میزنم,0.0
پیششون,0.0
تفریحا،سه,1.3896282332820331e-05
اخراجم,1.3896282332820331e-05
‏صبح,7.180186083020443e-05
زود,0.0
پا,0.0
میشی,0.0
میری,0.0
دستشویی,0.0
برمیگردی,0.0
دوباره,0.0
میخابی,1.3896282332820331e-05
ظهر,0.0
بخاطرش,0.0
بری,0.0
نونوایی،,5.128704345014602e-06
بربری,0.0
داغ,0.0
بخری،تنها,1.3896282332820331e-05
چای,0.0
سیگارم,0.0
زیاده,0.0
‏آخرین,5.128704345014602e-06
خوشحال,0.0
‏پسر,0.0
راهنمايى,1.3896282332820331e-05
ميبينن,6.948141166410166e-05
خودنمايى؟,1.3896282332820331e-05
غريضيه؟,1.3896282332820331e-05
‏دوش,1.3896282332820331e-05
سحر,0.0
خاصی,0.0
نیفتاد,1.5386113035043807e-05
امشبم,1.3896282332820331e-05
اتفاقی,0.0
نمیافته,1.3896282332820331e-05
سحرهای,1.3896282332820331e-05
نخواهد,0.0
افتاد,0.0
لوپ,5.128704345014602e-06
عبث,5.128704345014602e-06
قرار,0.0
گرفته,0.0
ایم,0.0
‏صداقت,1.3896282332820331e-05
شرایطی,0.0
وظیفه‌ست،,1.3896282332820331e-05
منّتش,1.3896282332820331e-05
سرِ,0.0
نذارید,1.0257408690029203e-05
دوستیم,1.3896282332820331e-05
دبیرستان,0.0
۵,0.0
ویولون,5.128704345014602e-06
سخت,0.0
ول,0.0
‏درس,2.7792564665640662e-05
خوندن,0.0
شهر,0.0
میزنه,0.0
رفتی,0.0
کلاس؟,5.128704345014602e-06
پتو,0.0
کلاسم,2.7792564665640662e-05
میزم,1.3896282332820331e-05
عاشیق,1.3896282332820331e-05
کوچولو,0.0
😍,0.0
‏کثیف‌ترین,1.3896282332820331e-05
حیله‌ی,1.3896282332820331e-05
خونه‌تکونی,5.128704345014602e-06
مادرا,0.0
بهت,0.0
نمیگن,0.0
کمک،,1.3896282332820331e-05
کارای,0.0
خطرناک,0.0
پاشی,0.0
دستش,0.0
بگیرید،,0.0
بی‌منت,1.3896282332820331e-05
‏اینکه,0.0
خانواده,0.0
شی,0.0
ادعا,5.128704345014602e-06
وهمیشه,1.3896282332820331e-05
توخونه,0.0
هاشون,0.0
جاداری,1.3896282332820331e-05
واقع,0.0
وخانواده,1.3896282332820331e-05
نداشته,0.0
بزرگیه,5.128704345014602e-06
خوابگاه,0.0
سگ,0.0
مرده,0.0
یارو,0.0
شیشه,0.0
ادکلن,2.0514817380058407e-05
خودش،,0.0
بعدش,0.0
ایی,0.0
مردن,0.0
‏این,0.0
هفت,0.0
جدید,0.0
نی,0.0
سایت,0.0
گرفتن,0.0
بودم،یکی,1.3896282332820331e-05
نوشته,0.0
سس,0.0
گوجه,0.0
مالیدم,1.3896282332820331e-05
سینه,0.0
م,0.0
پسرم,0.0
مامانو,1.3896282332820331e-05
جوییده,5.128704345014602e-06
دانشگاه,0.0
خوشم,0.0
میومد،,0.0
عمدی,1.3896282332820331e-05
تنه,2.0514817380058407e-05
جزوه‌هاش,1.3896282332820331e-05
بهم,0.0
سیلی,5.128704345014602e-06
‏دختره,0.0
تاکسی,0.0
بله,0.0
آقای,0.0
راننده،تو,1.3896282332820331e-05
اصلا,0.0
حقوق,0.0
زنها,0.0
رسیدگی,0.0
قایم,0.0
آجیل,0.0
توجیه,0.0
مهموناست,1.3896282332820331e-05
جمله,0.0
کلک,4.1688846998461e-05
مادر,0.0
نقض,0.0
كاشكي,2.7792564665640662e-05
فاميلامون,2.0514817380058407e-05
بدونن,0.0
ميشيم,0.0
مبلغ,0.0
عيدي,3.5900930415102214e-05
زياد,0.0
ندن,0.0
بهمون,0.0
ده,0.0
دهه‌ی,5.128704345014602e-06
فرهادیه,1.3896282332820331e-05
دارد,0.0
دادن,0.0
روزه‌ی,5.128704345014602e-06
عیدیِ,1.3896282332820331e-05
فرهاد,0.0
آداب,0.0
مهم,0.0
سالم,0.0
آغوش,0.0
برگزارکرد.نمیدونم,1.3896282332820331e-05
نارنجک,0.0
کوکتل,5.128704345014602e-06
مولوتف,1.3896282332820331e-05
انداختم,1.5386113035043807e-05
آغوشش,1.3896282332820331e-05
ناراحت,0.0
‏پر,1.3896282332820331e-05
ترین,0.0
اسفنده,5.128704345014602e-06
رتبه,0.0
1,0.0
",",0.0
سازمان,0.0
سنجش,1.0257408690029203e-05
حسى,1.3896282332820331e-05
دارى؟,1.3896282332820331e-05
لامسه,1.3896282332820331e-05
بويايى,1.3896282332820331e-05
مجدد,0.0
عموی,0.0
دارم،,0.0
دیدنی,0.0
واقعا,0.0
برخورد,0.0
قطع,0.0
ظرف,0.0
نقره,5.128704345014602e-06
کُتم,1.3896282332820331e-05
جاسازی,1.3896282332820331e-05
نیوفته,1.0257408690029203e-05
بابات,0.0
دیش,0.0
تنظیم,0.0
تصویر,0.0
چک,0.0
دلیلی,0.0
بخوام,0.0
ریاضت,1.3896282332820331e-05
بکشم,0.0
ودرجات,1.3896282332820331e-05
عرفان,2.7792564665640662e-05
سرهم,1.0257408690029203e-05
طی,0.0
درجه,0.0
الارض,5.128704345014602e-06
نائل,2.7792564665640662e-05
سختی,0.0
مسافرت,0.0
تجربه,0.0
نکنم,0.0
فامیل,0.0
میکردیم,0.0
سمتم,0.0
تیر,0.0
اندازی,0.0
نیفتادم,5.128704345014602e-06
نمردم,1.3896282332820331e-05
خشونت,0.0
باباش,0.0
گذاشت,0.0
گردنم,0.0
خوابیدم,0.0
ولت,1.5386113035043807e-05
‏بچه,0.0
فاميل,0.0
بهونه,0.0
ى,0.0
بازى,5.5585129331281325e-05
ميزنيش,1.3896282332820331e-05
اگرم,0.0
گريه,2.564352172507301e-05
كرد,0.0
مكر,1.3896282332820331e-05
عمروعاصى,1.3896282332820331e-05
ميگى,2.7792564665640662e-05
باهات,0.0
نميكنما,1.3896282332820331e-05
دولت,0.0
سوئد،,5.128704345014602e-06
خدمت,0.0
سربازی,0.0
اجباری,0.0
اساس,0.0
ژانویه,5.128704345014602e-06
2018،,1.3896282332820331e-05
دختران,0.0
پسرانی,1.3896282332820331e-05
متولد,0.0
1999,1.3896282332820331e-05
هستند,0.0
بروند,5.128704345014602e-06
گفتيم,4.1688846998461e-05
خسوف,4.1688846998461e-05
كسوف,1.3896282332820331e-05
اشتباه,0.0
ميگيريم,1.3896282332820331e-05
ببينيد,0.0
اولش,0.0
خ,0.0
خورشيد,2.7792564665640662e-05
گرفتگى,1.3896282332820331e-05
❤️,0.0
داییم,0.0
عمرش,0.0
پاریس,0.0
هروقت,0.0
تلویزیون,0.0
میده,0.0
برج,0.0
ایفله,2.7792564665640662e-05
😐,0.0
کیک,0.0
تولدتون,1.0257408690029203e-05
میگیرید,0.0
دماغ‌تون,1.3896282332820331e-05
دستی,0.0
یا,0.0
بازم,0.0
خوشبحالتون,5.128704345014602e-06
خوشتون,1.0257408690029203e-05
میگید,0.0
50,0.0
%,0.0
حله.مال,1.3896282332820331e-05
33.3,1.3896282332820331e-05
۱۰,0.0
سانت,2.0514817380058407e-05
ناخن,0.0
میکارید,1.3896282332820331e-05
چطوری,0.0
دشویی,5.128704345014602e-06
میرید؟,1.3896282332820331e-05
چاق,0.0
نمیشم,0.0
شکست,0.0
عشقیه,2.7792564665640662e-05
طرز,0.0
همساده,1.3896282332820331e-05
بالایی,0.0
6,0.0
صب,0.0
مبلاشونو,1.3896282332820331e-05
جابجا,0.0
هنو,5.128704345014602e-06
تموم,0.0
نشده,0.0
بزنید,0.0
دلش,0.0
بخواد,0.0
بخوابه,0.0
کاری،,5.128704345014602e-06
دانشگاهی،,1.3896282332820331e-05
قسطی,1.3896282332820331e-05
غذاش,1.0257408690029203e-05
آماده‌س,1.3896282332820331e-05
نفع,0.0
کمترم,5.128704345014602e-06
پاشین,1.0257408690029203e-05
اومدن,0.0
برم,0.0
خارج,0.0
سالی,0.0
2-3,1.3896282332820331e-05
آشناهای,2.7792564665640662e-05
میپرسم,0.0
ایرون,1.3896282332820331e-05
چنده؟,0.0
بفهمن,0.0
نشینم,1.3896282332820331e-05
رفیقم,0.0
معلمه,0.0
آموزشو,1.3896282332820331e-05
نشونم,0.0
خوردیم,0.0
رفقات,1.3896282332820331e-05
پفک,0.0
میارن,0.0
میخورید؟,5.128704345014602e-06
پيژامه,1.3896282332820331e-05
قديمى,2.7792564665640662e-05
دمكنى,1.3896282332820331e-05
ميكنيم،,1.5386113035043807e-05
مجرياى,1.3896282332820331e-05
سى,4.1688846998461e-05
كراوات,1.3896282332820331e-05
صبونه,0.0
پیتزای,0.0
یخچال,0.0
موندس,1.3896282332820331e-05
توپتون,1.3896282332820331e-05
اینجا,0.0
پاره,0.0
کودکی,0.0
تهدیدآمیز,1.3896282332820331e-05
نبود,0.0
آخرین,0.0
باری,0.0
بانکیم,0.0
داشتم,0.0
هیتلر,2.564352172507301e-05
دژبان,1.3896282332820331e-05
شنا,0.0
لاغر,0.0
نهنگ‌,1.3896282332820331e-05
ادرار,1.5386113035043807e-05
دسشویی,0.0
هواپیما,0.0
نشت,5.128704345014602e-06
یخ,0.0
شبیه,0.0
نیزه,2.7792564665640662e-05
کشتتش,1.3896282332820331e-05
گویا,0.0
بدشانس‌تر,2.7792564665640662e-05
دلیل,0.0
اصابت,5.128704345014602e-06
جیش,0.0
تخم,0.0
مرغ,0.0
عسلی,5.128704345014602e-06
نیمرو,2.7792564665640662e-05
کردم،,0.0
حرفه,2.0514817380058407e-05
برش,0.0
جانونی,1.3896282332820331e-05
فول,0.0
آرشیو,1.3896282332820331e-05
محسن,0.0
چاوشی,2.0514817380058407e-05
بررسی,0.0
کلاغ,0.0
خودکشی,0.0
روزهای,0.0
هفته,0.0
دقیق,0.0
بگردی,1.0257408690029203e-05
پراید,0.0
۱۳۲,5.128704345014602e-06
قیچی,5.128704345014602e-06
سیم,0.0
بمب,0.0
سخت‌تر,1.5386113035043807e-05
مسیج,0.0
نمیشناسه,5.128704345014602e-06
میگری,1.3896282332820331e-05
کیف,0.0
فرقی,0.0
سالت,0.0
سبز,0.0
چیه،,0.0
دعا,0.0
زودتر,0.0
دلمون,0.0
پوشال‌های,1.3896282332820331e-05
کولر,0.0
تنگ,0.0
الكي,5.128704345014602e-06
مارلون,1.3896282332820331e-05
براندو,1.3896282332820331e-05
نميشه,5.641574779516062e-05
اسكار,6.948141166410166e-05
بزنه,0.0
قشنگ,0.0
کاخ,0.0
سعدآباد,1.3896282332820331e-05
اونجاشه,1.3896282332820331e-05
هزینه,0.0
ورودی,0.0
برا,0.0
ایرانیه,0.0
2500,2.7792564665640662e-05
ه,5.128704345014602e-06
خارجیا,0.0
15,0.0
هزار,0.0
جاییه,0.0
بکار,0.0
۸,0.0
بخوابی,0.0
۳,0.0
نصف,0.0
شب،,0.0
صبحش,0.0
ساعتی,0.0
میگی,0.0
بخوابم،,1.0257408690029203e-05
هس,0.0
ازخوبی,1.3896282332820331e-05
خواهروبرادر,1.3896282332820331e-05
تراینکه,1.3896282332820331e-05
اب,0.0
میخوای,0.0
لازم,0.0
نیس,0.0
ازسرجات,1.3896282332820331e-05
سبزی,0.0
نیستی,0.0
سرد,0.0
بشی,0.0
جذاب,0.0
باشی؛,1.0257408690029203e-05
امیر,0.0
طهماسبی,1.3896282332820331e-05
داداش,0.0
کجایی,0.0
شرف,0.0
درودت,1.3896282332820331e-05
زیرنویس,0.0
تنظیمت,1.3896282332820331e-05
زنده‌هاست,2.7792564665640662e-05
خدایا,0.0
میلیارد,0.0
دوستتون,1.0257408690029203e-05
میخرید,1.5386113035043807e-05
نوشین‌آفرین,1.3896282332820331e-05
داوود,0.0
بهبودی,0.0
کپسول,1.5386113035043807e-05
اکسیژن,0.0
استیج,9.727397632974232e-05
روانشناس,0.0
لیست,0.0
فوری,0.0
دستور,0.0
بستری,0.0
میده،,0.0
فتانه,1.0257408690029203e-05
شجریان,0.0
پست,0.0
راک,5.128704345014602e-06
آلترناتیو,1.3896282332820331e-05
رپ,0.0
تهی,0.0
صحنه,0.0
بگوزه,4.1688846998461e-05
روحانی,0.0
قبلی,0.0
آفرین,0.0
عروسا,5.128704345014602e-06
😂😂,0.0
قدیم,0.0
الایام,1.3896282332820331e-05
آرزو,0.0
یکیو,0.0
بگن,0.0
زشته,0.0
خوشمون,1.0257408690029203e-05
دنبالش,0.0
توان,0.0
رقابتم,1.3896282332820331e-05
نداریم,0.0
دانمارک,0.0
شادترین,0.0
معرفی,0.0
زمانی,0.0
دغدغه‌مون,1.3896282332820331e-05
کردنِ,5.128704345014602e-06
پیک,0.0
نوروزی,0.0
‏نمیدونم,0.0
جهانگردی,4.1688846998461e-05
